periodico,Tipo de distribución geográfica,Estado,Municipio,Puntos cerrados e Identificados,Total
NOVEDADES ACAPULCO ,Local,Guerrero,Atoyac De Alvarez,,98
NOVEDADES ACAPULCO ,Local,Guerrero,Ayutla De Los Libres,,73
NOVEDADES ACAPULCO ,Local,Guerrero,Benito Juarez,,146
NOVEDADES ACAPULCO ,Local,Guerrero,Chilpancingo De Los Bravo,,224
NOVEDADES ACAPULCO ,Local,Guerrero,Coyuca De Benitez,,168
NOVEDADES ACAPULCO ,Local,Guerrero,Cuajinicuilapa,,73
NOVEDADES ACAPULCO ,Local,Guerrero,Florencio Villarreal,,98
NOVEDADES ACAPULCO ,Local,Guerrero,Iguala De La Independencia,,60
NOVEDADES ACAPULCO ,Local,Guerrero,Juan R. Escudero,,98
NOVEDADES ACAPULCO ,Local,Guerrero,Marquelia,,73
NOVEDADES ACAPULCO ,Local,Guerrero,Ometepec,,73
NOVEDADES ACAPULCO ,Local,Guerrero,Petatlan,,120
NOVEDADES ACAPULCO ,Local,Guerrero,Pungarabato,,45
NOVEDADES ACAPULCO ,Local,Guerrero,San Marcos,,158
NOVEDADES ACAPULCO ,Local,Guerrero,Tecpan De Galeana,,232
NOVEDADES ACAPULCO ,Local,Guerrero,Teloloapan,,60
NOVEDADES ACAPULCO ,Local,Guerrero,Tixtla De Guerrero,,61
NOVEDADES ACAPULCO ,Local,Guerrero,Zihuatanejo,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tlahuiltepa,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Xochicoatlan,,50
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Yahualica,,20
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Mineral Del Monte,,10
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Nicolas Flores,,10
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Pacula,,30
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Huazalingo,,30
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Acatlan,,100
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Acaxochitlan,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Actopan,,300
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Agua Blanca De Iturbide,,20
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Ajacuba,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Alfajayucan,,30
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Almoloya,,10
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Apan,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Atitalaquia,,50
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Atlapexco,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Atotonilco De Tula,,30
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Atotonilco El Grande,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Calnali,,50
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Cardonal,,40
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Chapantongo,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Chapulhuacan,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Chilcuautla,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Cuautepec De Hinojosa,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,El Arenal,,50
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Eloxochitlan,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Emiliano Zapata,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Epazoyucan,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Francisco I. Madero,,150
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Huasca De Ocampo,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Huautla,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Huehuetla,,20
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Huejutla De Reyes,,300
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Huichapan,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Ixmiquilpan,,250
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Jacala De Ledezma,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Jaltocan,,20
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Juarez Hidalgo,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,La Mision,,20
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Lolotla,,20
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Metepec,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Metztitlan,,10
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Mineral De La Reforma,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Mineral Del Chico,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Mixquiahuala De Juarez,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Molango De Escamilla,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Nopala De Villagran,,20
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Omitlan De Juarez,,50
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Pachuca De Soto,,7600
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Pisaflores,,30
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Progreso De Obregon,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,San Agustin Mezquititlan,,10
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,San Agustin Tlaxiaca,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,San Bartolo Tutotepec,,50
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,San Felipe Orizatlan,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,San Salvador,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Santiago De Anaya,,60
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Santiago Tulantepec De Lugo Guerrero,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Singuilucan,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tasquillo,,90
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tecozautla,,40
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tenango De Doria,,100
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tepeapulco,,200
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tepehuacan De Guerrero,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tepeji Del Rio De Ocampo,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tepetitlan,,40
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tetepango,,90
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tezontepec De Aldama,,100
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tianguistengo,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tizayuca,,400
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tlahuelilpan,,100
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tlanalapa,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tlanchinol,,100
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tlaxcoapan,,100
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tolcayuca,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tula De Allende,,450
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Tulancingo De Bravo,,600
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Villa De Tezontepec,,100
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Xochicoatlan,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Zacualtipan De Angeles,,80
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Zapotlan De Juarez,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Zempoala,,70
CRITERIO LA VERDAD IMPRESA ,Local,Hidalgo,Zimapan,,80
EL SOL DE HIDALGO ,Local,Hidalgo,Tepeji Del Rio De Ocampo,,969
EL SOL DE HIDALGO ,Local,Hidalgo,Tepeapulco,,2131
EL SOL DE HIDALGO ,Local,Hidalgo,Actopan,,739
EL SOL DE HIDALGO ,Local,Hidalgo,Huejutla De Reyes,,354
EL SOL DE HIDALGO ,Local,Hidalgo,Ixmiquilpan,,627
EL SOL DE HIDALGO ,Local,Hidalgo,Tula De Allende,,1254
EL SOL DE HIDALGO ,Local,Hidalgo,Tizayuca,,570
EL SOL DE HIDALGO ,Local,Hidalgo,Tlaxcoapan,,821
EL SOL DE HIDALGO ,Local,Hidalgo,Zacualtipan De Angeles,,389
EL SOL DE HIDALGO ,Local,Hidalgo,Jacala De Ledezma,,674
EL SOL DE HIDALGO ,Local,Hidalgo,Metztitlan,,363
EL SOL DE HIDALGO ,Local,Hidalgo,Progreso De Obregon,,614
EL SOL DE HIDALGO ,Local,Hidalgo,Molango De Escamilla,,117
EL SOL DE HIDALGO ,Local,Hidalgo,Pachuca De Soto,,20760
EL SOL DE TULANCINGO ,Local,Hidalgo,Huasca De Ocampo,,148
EL SOL DE TULANCINGO ,Local,Hidalgo,San Bartolo Tutotepec,,156
EL SOL DE TULANCINGO ,Local,Hidalgo,Singuilucan,,144
EL SOL DE TULANCINGO ,Local,Hidalgo,Cuautepec De Hinojosa,,243
EL SOL DE TULANCINGO ,Local,Hidalgo,Santiago Tulantepec De Lugo Guerrero,,152
EL SOL DE TULANCINGO ,Local,Hidalgo,Tulancingo De Bravo,,3688
EL SOL DE TULANCINGO ,Local,Hidalgo,Huazalingo,,339
LA JORNADA HIDALGO ,Local,Hidalgo,Acaxochitlan,,79
LA JORNADA HIDALGO ,Local,Hidalgo,Actopan,,294
LA JORNADA HIDALGO ,Local,Hidalgo,Ajacuba,,67
LA JORNADA HIDALGO ,Local,Hidalgo,Alfajayucan,,35
LA JORNADA HIDALGO ,Local,Hidalgo,Apan,,151
LA JORNADA HIDALGO ,Local,Hidalgo,Atitalaquia,,179
LA JORNADA HIDALGO ,Local,Hidalgo,Atlapexco,,67
LA JORNADA HIDALGO ,Local,Hidalgo,Atotonilco De Tula,,67
LA JORNADA HIDALGO ,Local,Hidalgo,Atotonilco El Grande,,124
LA JORNADA HIDALGO ,Local,Hidalgo,El Arenal,,95
LA JORNADA HIDALGO ,Local,Hidalgo,Emiliano Zapata,,79
LA JORNADA HIDALGO ,Local,Hidalgo,Epazoyucan,,80
LA JORNADA HIDALGO ,Local,Hidalgo,Huasca De Ocampo,,270
LA JORNADA HIDALGO ,Local,Hidalgo,Huejutla De Reyes,,238
LA JORNADA HIDALGO ,Local,Hidalgo,Huichapan,,151
LA JORNADA HIDALGO ,Local,Hidalgo,Ixmiquilpan,,314
LA JORNADA HIDALGO ,Local,Hidalgo,Mineral De La Reforma,,79
LA JORNADA HIDALGO ,Local,Hidalgo,Mineral Del Chico,,167
LA JORNADA HIDALGO ,Local,Hidalgo,Mineral Del Monte,,124
LA JORNADA HIDALGO ,Local,Hidalgo,Mixquiahuala De Juarez,,143
LA JORNADA HIDALGO ,Local,Hidalgo,Molango De Escamilla,,110
LA JORNADA HIDALGO ,Local,Hidalgo,Omitlan De Juarez,,80
LA JORNADA HIDALGO ,Local,Hidalgo,Pachuca De Soto,,2868
LA JORNADA HIDALGO ,Local,Hidalgo,Progreso De Obregon,,143
LA JORNADA HIDALGO ,Local,Hidalgo,San Agustin Tlaxiaca,,79
LA JORNADA HIDALGO ,Local,Hidalgo,San Felipe Orizatlan,,80
LA JORNADA HIDALGO ,Local,Hidalgo,San Salvador,,68
LA JORNADA HIDALGO ,Local,Hidalgo,Santiago De Anaya,,68
LA JORNADA HIDALGO ,Local,Hidalgo,Tasquillo,,48
LA JORNADA HIDALGO ,Local,Hidalgo,Tepehuacan De Guerrero,,79
LA JORNADA HIDALGO ,Local,Hidalgo,Tepeji Del Rio De Ocampo,,429
LA JORNADA HIDALGO ,Local,Hidalgo,Tezontepec De Aldama,,35
LA JORNADA HIDALGO ,Local,Hidalgo,Tizayuca,,87
LA JORNADA HIDALGO ,Local,Hidalgo,Tlahuelilpan,,91
LA JORNADA HIDALGO ,Local,Hidalgo,Tlaxcoapan,,99
LA JORNADA HIDALGO ,Local,Hidalgo,Tula De Allende,,346
LA JORNADA HIDALGO ,Local,Hidalgo,Tulancingo De Bravo,,1279
LA JORNADA HIDALGO ,Local,Hidalgo,Villa De Tezontepec,,79
LA JORNADA HIDALGO ,Local,Hidalgo,Zacualtipan De Angeles,,79
LA JORNADA HIDALGO ,Local,Hidalgo,Zapotlan De Juarez,,80
LA JORNADA HIDALGO ,Local,Hidalgo,Zempoala,,80
LA JORNADA HIDALGO ,Local,Hidalgo,Zimapan,,266
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Atitalaquia,,860
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Atotonilco De Tula,,2150
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Tepeji Del Rio De Ocampo,,2150
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Tepetitlan,,645
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Tezontepec De Aldama,,645
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Tlahuelilpan,,430
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Tlaxcoapan,,645
"LA REGION, VOZ DE LA PROVINCIA DESDE LA CAPITAL TOLTECA ",Local,Hidalgo,Tula De Allende,,5163
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Ciudad De México,Cuauhtemoc,,250
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Ciudad De México,Miguel Hidalgo,,30
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Ciudad De México,Venustiano Carranza,,30
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Progreso De Obregon,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,San Agustin Mezquititlan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,San Agustin Tlaxiaca,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,San Salvador,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Santiago De Anaya,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Santiago Tulantepec De Lugo Guerrero,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Singuilucan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tasquillo,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tepeapulco,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tepetitlan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tetepango,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tezontepec De Aldama,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tianguistengo,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tizayuca,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tlahuelilpan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tlanalapa,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tlaxcoapan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tolcayuca,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tula De Allende,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Tulancingo De Bravo,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Villa De Tezontepec,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Zacualtipan De Angeles,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Zapotlan De Juarez,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Acatlan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Acaxochitlan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Actopan,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Ajacuba,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Alfajayucan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Almoloya,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Apan,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Atitalaquia,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Atotonilco De Tula,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Atotonilco El Grande,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Cuautepec De Hinojosa,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Chilcuautla,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,El Arenal,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Emiliano Zapata,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Epazoyucan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Francisco I. Madero,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Huasca De Ocampo,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Huichapan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Ixmiquilpan,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Metepec,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Metztitlan,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Mineral Del Chico,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Mineral Del Monte,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Mineral De La Reforma,,170
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Mixquiahuala De Juarez,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Molango De Escamilla,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Omitlan De Juarez,,20
LIBRE EXPRESION DEL ESTADO DE HIDALGO ,Local,Hidalgo,Pachuca De Soto,,3400
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Agua Blanca De Iturbide,,476
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Lolotla,,446
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Santiago De Anaya,,268
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Singuilucan,,148
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Acaxochitlan,,327
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Actopan,,866
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Ajacuba,,620
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Almoloya,,148
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Apan,,1141
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Atitalaquia,,416
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Atotonilco De Tula,,2739
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Atotonilco El Grande,,295
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Zapotlan De Juarez,,353
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Emiliano Zapata,,148
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Epazoyucan,,267
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Francisco I. Madero,,345
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Huasca De Ocampo,,356
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Huejutla De Reyes,,1932
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Ixmiquilpan,,1051
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Mineral De La Reforma,,1208
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Mineral Del Monte,,589
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Mixquiahuala De Juarez,,148
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Molango De Escamilla,,581
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Pachuca De Soto,,43022
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Progreso De Obregon,,146
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,San Agustin Mezquititlan,,427
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tasquillo,,148
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tepeapulco,,535
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tepeji Del Rio De Ocampo,,1618
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tetepango,,90
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tizayuca,,4187
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tlahuelilpan,,1042
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tezontepec De Aldama,,397
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tlanchinol,,324
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tlaxcoapan,,803
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tolcayuca,,119
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tula De Allende,,2162
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Tulancingo De Bravo,,7126
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Villa De Tezontepec,,353
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Zempoala,,238
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Zimapan,,1457
LIBRE POR CONVICCIÓN INDEPENDIENTE DE HIDALGO ,Local,Hidalgo,Cuautepec De Hinojosa,,249
MILENIO HIDALGO ,Local,Hidalgo,,,8716
EL INFORMADOR ,Local,Jalisco,Guadalajara,,20819
EL INFORMADOR ,Local,Jalisco,Tlaquepaque,,2469
EL INFORMADOR ,Local,Jalisco,Tlajomulco De Zuã?iga,,2700
EL INFORMADOR ,Local,Jalisco,Tonala,,2147
EL INFORMADOR ,Local,Jalisco,Zapopan,,18214
EL OCCIDENTAL ,Local,Jalisco,Villa Corona,,89
EL OCCIDENTAL ,Local,Jalisco,Zapopan,,2450
EL OCCIDENTAL ,Local,Jalisco,Zapotlan El Grande,,145
EL OCCIDENTAL ,Local,Jalisco,Zapotlanejo,,351
EL OCCIDENTAL ,Local,Jalisco,Acatlan De Juarez,,186
EL OCCIDENTAL ,Local,Jalisco,Ameca,,82
EL OCCIDENTAL ,Local,Jalisco,Arandas,,85
EL OCCIDENTAL ,Local,Jalisco,Atotonilco El Alto,,97
EL OCCIDENTAL ,Local,Jalisco,Atoyac,,142
EL OCCIDENTAL ,Local,Jalisco,Ayutla,,81
EL OCCIDENTAL ,Local,Jalisco,Cihuatlan,,89
EL OCCIDENTAL ,Local,Jalisco,Cocula,,89
EL OCCIDENTAL ,Local,Jalisco,El Limon,,89
EL OCCIDENTAL ,Local,Jalisco,Guadalajara,,15612
EL OCCIDENTAL ,Local,Jalisco,Jalostotitlan,,97
EL OCCIDENTAL ,Local,Jalisco,Juchitlan,,82
EL OCCIDENTAL ,Local,Jalisco,Lagos De Moreno,,129
EL OCCIDENTAL ,Local,Jalisco,Magdalena,,81
EL OCCIDENTAL ,Local,Jalisco,Ojuelos De Jalisco,,120
EL OCCIDENTAL ,Local,Jalisco,Puerto Vallarta,,546
EL OCCIDENTAL ,Local,Jalisco,San Juan De Los Lagos,,154
EL OCCIDENTAL ,Local,Jalisco,San Marcos,,145
EL OCCIDENTAL ,Local,Jalisco,Sayula,,96
EL OCCIDENTAL ,Local,Jalisco,Tecalitlan,,90
EL OCCIDENTAL ,Local,Jalisco,Tecolotlan,,187
EL OCCIDENTAL ,Local,Jalisco,Teocaltiche,,109
EL OCCIDENTAL ,Local,Jalisco,Tepatitlan De Morelos,,97
EL OCCIDENTAL ,Local,Jalisco,Tequila,,113
EL OCCIDENTAL ,Local,Jalisco,Teuchitlan,,105
EL OCCIDENTAL ,Local,Jalisco,Tomatlan,,134
EL OCCIDENTAL ,Local,Jalisco,Tonala,,145
EL OCCIDENTAL ,Local,Jalisco,Tonaya,,98
EL OCCIDENTAL ,Local,Jalisco,Union De Tula,,134
"METRO GUADALAJARA, JAL. ",Local,Aguascalientes,,,251
"METRO GUADALAJARA, JAL. ",Local,Colima,,,841
"METRO GUADALAJARA, JAL. ",Local,Jalisco,,,39088
"METRO GUADALAJARA, JAL. ",Local,Michoacán,,,120
MILENIO DIARIO JALISCO ,Local,Colima,,,602
MILENIO DIARIO JALISCO ,Local,Jalisco,,,26865
